"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"STBD1","O95210","0.117378989780088","1425.04617892989","1468.89105868701",0.359122719710888,1
"MMP24OS","A0A0U1RRL7","0.617062942577106","505.570270092238","513.414204016754",0.814090039418468,1
"FMOD","Q06828","0.0159708207284778","1284.31053577344","698.234815365161",0.14148830481602,1
"WDR3","Q9UNX4","0.590013569188479","564.313117873613","568.998799887768",0.795695949147754,1
"CBLN2","Q8IUK8","0.937157043542156","945.086199984813","945.995332394563",0.978480109331695,1
"TIMM23","O14925","0.0259792776197889","1145.0671749759","1108.81773992821",0.17917217592324,1
"MDGA1","Q8NFP4","0.0550793403356536","341.316960621251","365.279194380823",0.254808984534747,1
"CDS1","Q92903","0.395638166449635","2962.70454281015","2928.81911093842",0.649887877367553,1
"ABHD17A","Q96GS6","0.944032793899927","1034.96783019136","1034.21776281942",0.981157274805141,1
"SELENOH","Q8IZQ5","0.590900847075679","3345.21217900485","3402.70662466425",0.795811654438014,1
"TSPAN15","O95858","0.923799594137999","3169.01147578827","3138.84736590487",0.974267180603189,1
"CXorf38","Q8TB03","0.022174617830089","875.104895833193","844.156451605549",0.166288352902414,1
"GTF3C5","Q9Y5Q8","0.113554238934079","555.870946943223","577.360004217619",0.35450818931991,1
"RBM42","Q9BTD8","0.0660331710879137","1238.82018002171","1284.37407407609",0.276815020858883,1
"HSCB","Q8IWL3","0.233987518303988","2444.96869629329","2403.7009048977",0.494109778059006,1
"FCHO1","O14526","0.393146696039305","1402.08065262565","1380.61219932851",0.647701514410949,1
"NOSIP","Q9Y314","0.0106631931496431","637.441066474098","681.33249884689",0.118523742917939,1
"CTNNAL1","Q9UBT7","0.150345155985727","628.613867508279","642.645909630494",0.401973617135328,1
"SH3BP5L","Q7L8J4","0.295901019827616","1144.37879908638","1128.44247911463",0.559035437362909,1
"MKRN1","Q9UHC7","0.0360215638280669","1467.64107364197","1430.08580056352",0.209359596913353,1
"S1PR1","P21453","0.304012811190763","2835.53167008168","2886.50170759015",0.565512701653392,1
"RNF14","Q9UBS8","0.0057580055426778","1152.88911560527","1241.28029843389",0.0886667520565633,1
"XKR7","Q5GH72","0.196595519234522","712.67287996139","730.49418853618",0.459791151357658,1
"SCN4B","Q8IWT1","0.569389904490418","7401.14149776801","7573.46430364968",0.781522699366076,1
"FAT1","Q14517","0.182951279184865","926.747354192961","1179.63534412505",0.442047401221563,1
"AIF1L","Q9BQI0","0.692303373393344","4366.65679061683","4291.79724799643",0.858099602741678,1
"SST","P61278","2.92406784168084e-05","3987.91236714268","3389.07043038495",0.0049671013293248,0.228486661148941
"TNFAIP2","Q03169","0.190128338410266","365.597444789222","386.309112427896",0.451028384743194,1
"CDH22","Q9UJ99","0.206660105753863","652.124292609591","689.075112547322",0.467198706470997,1
"TMEM199","Q8N511","0.259353403279686","1904.68295052014","1981.96756896691",0.522093959969627,1
"RAPGEF5","Q92565","0.0557146294437644","837.759872930203","865.711996125062",0.255789726482712,1
"SZRD1","Q7Z422","0.99201739880259","1495.57005403777","1496.84142288333",0.998382293220076,1
"SIPA1","Q96FS4","0.785123513988767","479.40878961337","481.147715039762",0.908747613436265,1
"TRIM21","P19474","0.521353531800154","1358.64137348554","1329.88370973766",0.750941289859245,1
"IGFBP5","P24593","0.00637680130538619","1545.01880234351","1668.32826942286",0.0920800320566985,1
"LIMS2","Q7Z4I7","0.220448134051654","394.630548195281","461.138347142571",0.48111660989666,1
"RPS21","P63220","0.0408121460326223","10324.4673846775","10147.7937701075",0.222355650609395,1
"SRA1","Q9HD15","0.209343252942663","1064.15065141479","1093.33446961355",0.47005033655872,1
"H1-5","P16401","0.669085303233519","2112.48938633931","2070.54111767931",0.844144409393375,1
"AJAP1","Q9UKB5","0.119214907152862","1026.92702923188","1053.59753265075",0.361311359801144,1
"SPIN1","Q9Y657","0.0614431018882468","1325.92698414438","1465.62083416881",0.267279602882038,1
"GRIK5","Q16478","0.482151624202069","478.798810749552","473.836935163047",0.718583404828336,1
"SGSM3","Q96HU1","0.554885402406163","718.32000408269","710.852107981477",0.772332478518304,1
"EXOSC6","Q5RKV6","0.402514127951551","899.275586602945","920.772608144939",0.653422166496566,1
"SLC25A14","O95258","0.02832493358174","4273.15667305062","4166.59052722214",0.187093010150225,1
"ZBTB20","Q9HC78","0.948432793012066","701.763100496305","700.964330172351",0.981864085039252,1
"ENDOG","Q14249","0.83170993000361","712.959914420583","707.373803134233",0.933014037901601,1
"RAB6C","Q9H0N0","0.291190452300314","1029.92555220471","981.828876781891",0.554831064197672,1
"PRRC1","Q96M27","0.870331329038268","2114.70480072122","2110.51302812157",0.951289551700241,1
"ZMYM2","Q9UBW7","0.0104371671333168","544.137843471607","606.553761872905",0.117352555453354,1
"HEXIM1","O94992","0.0484187741945538","1112.14053089642","1180.84727643042",0.240983631564486,1
"AIF1","P55008","0.00588169917808402","5151.46225871898","4745.3902156037",0.089241936655434,1
"HTR2A","P28223","0.17531611142652","1223.38624617007","1257.72625896363",0.433793570198489,1
"TSC22D3","Q99576","0.505950939228582","3853.26091529489","3898.49287593533",0.739253995335308,1
"RIT2","Q99578","0.0412007603156282","1498.55754490207","1544.34094723651",0.223650741320561,1
"NIFK","Q9BYG3","0.0516544856117878","482.391236227404","505.5051510274",0.248059921609659,1
"RNF157","Q96PX1","0.90290492472972","594.773774888939","596.981421841876",0.966082306153366,1
"FAM107B","Q9H098","0.0784717316638587","2765.90099136313","3014.23997890703",0.29867418958665,1
"BTD","P43251","0.0149242203482578","718.55670921802","683.312558448538",0.138172817300102,1
"PHAX","Q9H814","0.209819314846615","929.541072893032","953.754472627447",0.470183001494537,1
"NMRK1","Q9NWW6","0.45230956442153","784.002923682275","798.16008816361",0.695120764677558,1
"MAN1B1","Q9UKM7","0.795282190594145","450.694858653321","448.946177579172",0.914582303312112,1
"BOLA2; BOLA2B","Q9H3K6","0.339073997551416","4390.62576621276","4445.20061592702",0.601344579406892,1
"ETNK1","Q9HBU6","0.0546369835414859","1349.00736930687","1382.58139622785",0.254335145642259,1
"SH3BP4","Q9P0V3","0.20352578962051","435.258199729364","451.63140129661",0.465518070884144,1
"CUEDC2","Q9H467","0.628786753277677","1358.37568574866","1373.58954784003",0.821628710721031,1
"LMAN2L","Q9H0V9","0.042232766920235","2045.85593538689","2168.37876994849",0.225877372152441,1
"GGACT","Q9BVM4","0.0973345522546974","489.98670020139","520.391804133653",0.328610959111483,1
"PSME3IP1","Q9GZU8","0.975667621170904","1116.42166210391","1117.81810306186",0.992813573323905,1
"DOCK6","Q96HP0","0.107671711631864","196.461575400714","211.519672736085",0.345948501106655,1
"FOXK2","Q01167","0.468888586142134","569.839126696677","561.94183597545",0.708509544605003,1
"TUT7","Q5VYS8","0.0490204107168976","326.161231632665","338.820064153405",0.242270965550675,1
"WDR36","Q8NI36","0.49070985428116","814.720352644695","798.655818184016",0.725784831798407,1
"LRP8","Q14114","0.4301104743444","379.444086482669","373.832861326384",0.674469846784496,1
"TTC38","Q5R3I4","0.0552014284481498","785.022717465131","833.68795328713",0.254808984534747,1
"PEG10","Q86TG7","0.0366549387634891","696.781250704282","722.413168147535",0.210495402445179,1
"VWA5B2","Q8N398","0.197921025179734","513.595767608507","550.940551753049",0.460558335543312,1
"PCBP4","P57723","0.717249097950729","563.746384724911","566.909746759802",0.874045577567122,1
"PPP1R3E","Q9H7J1","0.00184142544175953","1094.98518393583","1135.70354574171",0.0496168910410654,1
"PIGO","Q8TEQ8","0.159255790451127","492.416121229459","518.460411760975",0.414670025519862,1
"AGBL4","Q5VU57","0.324779890378406","631.930713802311","621.534526960641",0.587188816153833,1
"LZTS2","Q9BRK4","0.465986124296427","343.299649200169","337.736407246931",0.70648342554371,1
"ELOA","Q14241","0.104886258868436","701.620685266048","728.002442740421",0.34153159588084,1
"GCFC2","P16383","0.381923493512771","576.081140537965","566.278995035361",0.640039263463385,1
"MAP1LC3A","Q9H492","0.102092225417175","8093.91821609812","7866.4688788238",0.336602805658146,1
"PROS1","P07225","0.359044221898236","484.600260849839","501.979584950204",0.618013955799421,1
"ATP11B","Q9Y2G3","0.500526711439474","683.728547759968","689.462253116497",0.734619782717515,1
"SCRG1","O75711","0.378174916619128","2324.36903646281","2266.40225953477",0.635633211112469,1
"BACE1","P56817","0.00521632511788082","1401.03932563446","1471.82015980979",0.084389988553045,1
"MCFD2","Q8NI22","0.513200843233269","1483.69926944871","1503.78529780224",0.74524277811276,1
"ZFYVE27","Q5T4F4","0.998997144194161","1041.63518519552","1040.84872857934",0.999865185834814,1
"RNF141","Q8WVD5","0.287573347918569","3126.24992013218","3081.50563704245",0.551361861115488,1
"RPL27A","P46776","0.00156863247041974","6521.26771106311","6266.1750068112",0.0455661491593303,1
"GTPBP6","O43824","0.609895718217616","728.920415617543","714.248493837957",0.809808860178836,1
"ERICH5","Q6P6B1","0.00626716408208755","563.095070875429","595.738048879515",0.0915357385746395,1
"SYNPR","Q8TBG9","0.201943152587233","8418.95447096768","8665.31232349383",0.46450419657686,1
"FBXO7","Q9Y3I1","0.291826104219891","1532.44539083783","1498.51650478801",0.555635764711069,1
"RCAN1","P53805","0.141528341752169","3910.83835291568","3977.808630297",0.391031837242322,1
"VSTM2A","Q8TAG5","0.0446156611842458","1656.50906402625","1826.77097274757",0.231799718413362,1
"PCDHGB1","Q9Y5G3","0.706974266068852","462.108934173354","466.231994848503",0.867852321063123,1
"RAC2","P15153","0.593228721753537","387.941826203324","380.550630391658",0.798121424204914,1
"ZMYM4","Q5VZL5","0.148813208341639","678.174033331281","705.310754625145",0.400272157226684,1
"ARL2BP","Q9Y2Y0","0.299655476756444","2213.45121633566","2242.13285117022",0.561647372361442,1
"YJEFN3","A6XGL0","0.0495449767345205","1999.25955058399","1902.13328200615",0.243028529945727,1
"TPGS1","Q6ZTW0","0.608040288990814","894.010819585743","887.217517223055",0.808857136223054,1
"DIXDC1","Q155Q3","0.270026938569531","788.690081946149","776.437970165754",0.53355674245634,1
"ELP6","Q0PNE2","0.0120654173610627","1746.44005639746","1795.06758490778",0.12687101313245,1
"OCIAD2","Q56VL3","0.697724692697142","3311.48889099069","3332.01529084709",0.861570914781205,1
"PTDSS1","P48651","0.73684801285199","1296.76107590584","1308.58222344534",0.885412751109795,1
"ITGA3","P26006","0.96070524292609","993.959361125386","986.611302462385",0.987303192432445,1
"PARVB","Q9HBI1","0.944241452077638","1064.75271339703","1068.0636126008",0.981157274805141,1
"HTR1A","P08908","0.00535500478019322","1975.62562391798","2097.23728781655",0.0861483232541554,1
"CHI3L1","P36222","0.740212225802966","543.352080849254","524.816179156139",0.886977109407428,1
"TP53I3","Q53FA7","0.620914383745463","2275.49049846702","2295.89829864372",0.816668068437477,1
"LAS1L","Q9Y4W2","0.127215997725982","756.595994681846","733.121014388048",0.372588383144986,1
"TAF7","Q15545","0.0550814834973731","803.673353111334","836.461583994711",0.254808984534747,1
"BNIP3","Q12983","8.33706491153929e-05","2993.41890057971","2799.17236776543",0.00892408564640658,0.65145825218768
"BLOC1S1","P78537","0.613708243465326","2633.9810083312","2648.14886836418",0.812345328942095,1
"MTFMT","Q96DP5","0.779519036203952","990.613190611099","1000.30026696955",0.906087858356555,1
"BTBD9","Q96Q07","0.83165759508923","285.808236475089","284.151556184394",0.933014037901601,1
"NOTCH1","P46531","0.989417870609235","647.837595415291","646.916645653593",0.997588547218137,1
"SLC39A14","Q15043","0.0319732969252625","1160.17261935022","1197.50767864177",0.196080331836563,1
"GNE","Q9Y223","0.118668625924661","557.743717358174","580.900984853552",0.360808032286109,1
"DENND6B","Q8NEG7","0.102335566708885","839.012548231648","820.9256029201",0.337262808208869,1
"HLA-DRA","P01903","0.641871789705661","1077.9396555965","1091.81234530225",0.829845493838523,1
"WASHC3","Q9Y3C0","0.998149677904848","3759.71765609264","3757.14902056866",0.999852994571515,1
"ENPP2","Q13822","0.577918605542773","473.838638048158","483.10971785866",0.787262598180769,1
"MRPL48","Q96GC5","0.641596182954476","2544.37810424747","2519.88390972643",0.829763749355557,1
"PTMS","P20962","0.265961167569913","11681.0561736494","12255.6577580876",0.529361191535395,1
"NHSL2","Q5HYW2","0.153748253787696","499.772415597469","523.591894253478",0.407458509389037,1
"RPL37A","P61513","0.862496160990105","7754.84842700387","7729.51958577856",0.947039942854632,1
"RIOX1","Q9H6W3","0.13465464103722","435.320364708395","445.161674934469",0.384291952178538,1
"SLC5A3","P53794","0.000111853136718422","826.482416680932","946.654414040091",0.010411364602299,0.874020410317749
"SESN3","P58005","0.053468006278427","565.246219081196","588.237208583927",0.251837854767709,1
"NT5DC2","Q9H857","0.0186001759920509","729.18606949808","780.687511129627",0.15171375282034,1
"EMC4","Q5J8M3","0.806251458443374","3710.66968210824","3719.53094197693",0.91891028242073,1
"ADRA2A","P08913","0.0315217875003408","1072.75221914143","1037.71959054096",0.194866493297202,1
"PIP4P1","Q86T03","0.0415879475502216","2846.53896391119","3034.19284658352",0.224781338037154,1
"HRNR","Q86YZ3","0.140418327013782","895.624259599335","783.367655263693",0.389903653691151,1
"CLIC5","Q9NZA1","0.0493995793548875","312.335706338527","297.926169962604",0.242900630296814,1
"STMN4","Q9H169","0.781280941421499","1949.0008378058","1940.85997453489",0.907256542765283,1
"MRPL27","Q9P0M9","0.4766998838899","2571.18666780721","2531.01346679827",0.714821126984394,1
"MAP3K13","O43283","0.508665251373929","776.406417742337","766.186635128662",0.741959580718645,1
"PCOLCE","Q15113","0.955827707407117","879.066315282969","871.077584851948",0.985290173958836,1
"GNG5","P63218","0.385011479787691","8528.66778222281","8395.05419021228",0.641603690138839,1
"GABARAPL1","Q9H0R8","0.170868363814132","10705.5028438199","10506.7420905308",0.427116249150233,1
"ARL10","Q8N8L6","0.00667148696696428","1219.65337601358","1262.01020543783",0.0930910699283194,1
"ENPP4","Q9Y6X5","0.302770307050445","4775.98868451873","4698.43566668206",0.564394854013437,1
"SUSD2","Q9UGT4","0.0884488377910427","417.699800156203","361.932129875183",0.315401299315397,1
"SPRY2","O43597","0.209558999681861","1347.96231074694","1322.87877212299",0.47005033655872,1
"RAB26","Q9ULW5","0.00135687199213944","695.675690614848","734.699930331014",0.0422414252851697,1
"CASP1","P29466","0.06018285680141","364.038062875221","391.128999406762",0.265576262951686,1
"LRCH2","Q5VUJ6","0.0467167033934611","760.265502069949","784.383049879159",0.237659062706058,1
"SLC6A8","P48029","0.409508593091048","665.43854073423","673.575467238221",0.657678984217688,1
"NRBF2","Q96F24","0.607063544069944","2726.29818520435","2742.84296161083",0.808203361369234,1
"NOP9","Q86U38","0.0443647677005102","351.504857913822","372.695321728384",0.231265039901125,1
"SUMO2","P61956","0.169536921382039","3680.25653589537","3760.64256799494",0.426105340520827,1
"PALMD","Q9NP74","0.202761439558859","911.755618306567","884.305620371722",0.464755524438977,1
"TMEM109","Q9BVC6","0.124198101118965","6834.74445772268","6702.22095196841",0.3683051089729,1
"KCNJ10","P78508","0.00696043584754383","1955.71346400494","2071.18969139446",0.0959238901458686,1
"TTC8","Q8TAM2","0.382898548051579","514.105630408202","531.246855228162",0.640039263463385,1
"RGS20","O76081","0.0656589247802407","2649.84497264811","2580.94797062672",0.276142781747433,1
"OPA3","Q9H6K4","0.0244244398239595","3154.26836494146","3050.23567358969",0.174603771741728,1
"ZMAT4","Q9H898","0.608154987154951","785.361791596643","776.828324357026",0.808872011851708,1
"NADSYN1","Q6IA69","0.681076816702088","385.366730523732","381.493341186577",0.852327713918981,1
"MAPKAPK2","P49137","0.116788295329227","1827.74326217909","1866.34941855393",0.358429550588307,1
"TRMT5","Q32P41","0.768278981728358","419.740530606722","421.132775595546",0.899538589584267,1
"KTI12","Q96EK9","0.00900465460565636","612.413965214487","655.162842656468",0.109769689685802,1
"PLEKHG3","A1L390","0.10992470420549","513.246474975289","566.202775390375",0.34987247576056,1
"TIMM17B","O60830","0.135475837693722","1367.26777113656","1339.66014994471",0.384835430827795,1
"IL16","Q14005","0.779578790853739","484.943809317985","487.432429841632",0.906087858356555,1
"FAM13A","O94988","0.0031991218129093","794.446917105788","831.246766926774",0.0662719826775915,1
"CCDC50","Q8IVM0","0.0171773698176423","1785.66582942001","1725.68025679653",0.146213472500062,1
"WAPL","Q7Z5K2","0.131580177374116","638.880219640993","674.565291630824",0.378698317808259,1
"ANTXR1","Q9H6X2","0.630288150435522","1969.06954334072","1984.60048040914",0.822765053040957,1
"LAMP2","P13473","0.505600276228499","5778.97569002343","5887.20158286655",0.73915071252563,1
"AP5Z1","O43299","0.457379601206786","635.296310083139","625.983467477105",0.699132277744489,1
"PRORP","O15091","0.448667577226323","695.108376742094","678.770577149975",0.692994440246566,1
"C2orf88","Q9BSF0","0.00375228613336474","1798.61331322415","1925.91396745852",0.0720402060101034,1
"SMAD5","Q99717","0.898240283729017","758.778780951067","760.420217361704",0.963995272223395,1
"DYNLT1","P63172","0.208909322974958","2183.56378939103","2125.97736972544",0.469820939068758,1
"MAGEE1","Q9HCI5","0.187120410174018","633.717769973656","617.846512140797",0.447376469733966,1
"MT1E","P04732","0.056446725282654","10656.4645811972","11976.2514812648",0.258240463324741,1
"MRPL21","Q7Z2W9","0.206555211748743","1850.22788722961","1798.78151206801",0.467198706470997,1
"EMC7","Q9NPA0","0.432567570974696","5822.56208319364","5850.22638371497",0.677371342604464,1
"TTC4","O95801","0.825143214288144","522.575382633454","521.896804856728",0.92991530368694,1
"COX15","Q7KZN9","0.630525566975915","3123.40993742303","3137.60497048737",0.82281539655561,1
"RRS1","Q15050","0.103757984658086","957.217658870672","987.712832462962",0.339374169995096,1
"CLIP4","Q8N3C7","0.33356921752385","535.842289372367","544.353426862127",0.595909891570957,1
"MRPL18","Q9H0U6","0.7522541866083","1864.11929190363","1850.21400410066",0.891463326860191,1
"S100A11","P31949","0.00460072608178228","5597.0884451567","5007.41935809074",0.0788378807084358,1
"KCTD4","Q8WVF5","0.6974508781586","938.752212113443","947.984563652268",0.86139256097696,1
"POLR2D","O15514","0.00961595802030998","444.808628009902","487.329904657337",0.113331969789898,1
"PCDHB10","Q9UN67","0.304508426964043","306.982005916877","314.126618226334",0.565857038834015,1
"HACD2","Q6Y1H2","0.142580560833672","5467.3482517733","5562.48156676714",0.391607909439126,1
"CRLF3","Q8IUI8","0.0550353855804231","1244.94217609849","1295.341476421",0.254808984534747,1
"ZNF148","Q9UQR1","0.124737560183729","319.621309429293","331.264159678857",0.369624306134114,1
"FRMD8","Q9BZ67","0.710734751228769","541.10763444472","537.287547770226",0.86993755421391,1
"CFI","P05156","0.655060878426125","537.168868148843","546.085122681692",0.836243375922519,1
"TRPM2","O94759","0.89637517309912","393.240880435863","394.229306279395",0.963079405517669,1
"TMEM266","Q2M3C6","0.0915205509404183","892.211009242347","921.175194212384",0.319981895541275,1
"C1orf50","Q9BV19","0.209993115635933","1148.19375996754","1247.52194957912",0.470363024681662,1
"DEF8","Q6ZN54","0.554218207291321","857.168975100096","850.498156986914",0.771639675447307,1
"DIPK2A","Q8NDZ4","0.212309159381812","618.433593053416","644.881370624464",0.472375789125706,1
"ZEB2","O60315","0.588334416510426","381.937685513354","386.076094813498",0.794611808044651,1
